"15077010","sport/flying disc/disc golf","Much like golf but played with discs instead of balls and clubs. Instead of a hole in the ground there is a metal basket with light metal chains to throw the disc at. Players often carry discs specialized for long throws, right or left bends. "
"15078000","sport/floorball","Played indoors in a court the size of a basketball court. 6 players per team, of which one is a who plays in a kneeling position without a stick like in ice hockey. The other players use plastic clubs and a light plastic ball to pass and shoot goals. "
"15079000","sport/casting","Using fishing equipment to hit a target and score points "
"15080000","sport/tug-of-war","Two teams pulling against each other on a rope "
"15081000","sport/croquette","Using mallets to hit a ball through hoops "
"15082000","sport/dog racing","Dogs racing around a track "
"15082001","sport/dog racing/sled","Harnessed to a sled "
"15082002","sport/dog racing/oval track","Pursuing an artificial rabbit around an oval track "
"15083000","sport/skeleton","In skeleton the competitor lays on his/hers stomach when racing down the course. The competitor must be on the sled when crossing the finishing line. The total time of all races in a competition is added together. "
"15084000","sport/Australian rules football","Football played under Australian rules "
"15085000","sport/Canadian football","Football played under Canadian rules "
"15086000","sport/duathlon","Duathlon "
"15087000","sport/hornuss","Swiss team sport with 16 or 18 men per team. A rubber puck is hit towards the field of the adversary team which tries to hit the puck in the air with a wooden board thrown in the air "
"15088000","sport/fist ball","Men's team sport similar to volleyball (with a much lower net) executed mainly in gymnastics clubs "
"15089000","sport/inline skating","Competitive sports using inline skates "
"15090000","sport/grass ski","Alpine skiing on roller skis and grass "
"15091000","sport/snowbiking","Individual sport on snow on a snow bike, the athlete has two mini skis, previous name: ski bob "
"15092000","sport/twirling","Team competition with majorettes and a jury "
"15093000","sport/kendo","Japanese traditional martial art using a bamboo sword, sometimes called Japanese fencing. (Programme of National Sports Festival in Japan) "
"15094000","sport/jukendo","Japanese traditional martial art using a model rifle made of wood. Juken"" means a rifle or gun with blade (bayonet). (Programme of National Sports Festival in Japan) """," "
"15095000","sport/naginata","Japanese traditional martial art using a pole sword made of wood. Naginata"" means a spear with a curved blade. (Programme of National Sports Festival in Japan) """," "
"15096000","sport/kyudo","Japanese traditional martial art using a bamboo bow and arrows, sometimes called Japanese archery. (Programme of National Sports Festival in Japan) "
"15097000","sport/kabaddi","The attacking side scores by touching, and the side to guard scores by capturing. The attacker continues calling it kabaddi"". """," "
"15098000","sport/sepak takraw","The game like volleyball which must not use a hand. The ball made of rattan is used. (Programme of National Sports Festival in Japan) "
"15099000","sport/wushu","Generally, Chinese traditional martial art. (Programme of National Sports Festival in Japan) "
"15100000","sport/darts","Two players compete by throwing metal darts at a wall-mounted circular board divided radially into segments of different scores "
"15101000","sport/bodybuilding","A person displays pronounced muscle tone and exaggerated muscle mass and definition for overall aesthetic effect "
"15102000","sport/sports disciplinary action","Actions, including fines and suspensions levied by sports organisations and teams "
"15103000","sport/sports awards","Awards and honors given by sports organisations or won by sports figures "
"16000000","unrest, conflicts and war","Acts of socially or politically motivated protest and/or violence. "
"16001000","unrest, conflicts and war/act of terror","Act of violence, often deadly, designed to raise fear and anxiety in a population "
"16002000","unrest, conflicts and war/armed conflict","Disputes between opposing groups involving the use of weaponry, but not formally declared a war "
"16003000","unrest, conflicts and war/civil unrest","Dissatisfaction among the general population as evidenced by rallies, strikes, demonstrations or sabotage "
"16003001","unrest, conflicts and war/civil unrest/revolutions","An often violent change in a nation's system of government by internal forces that results in systematic social change. "
"16003002","unrest, conflicts and war/civil unrest/rebellions","Armed uprising by citizens of a nation with the intent to overthrow the government, without necessarily achieving social change "
"16003003","unrest, conflicts and war/civil unrest/political dissent","Disagreement between political groups, usually organized and sometimes resulting in imprisonment of the dissenters "
"16003004","unrest, conflicts and war/civil unrest/religious conflict","Conflicts involving religious differences "
"16003005","unrest, conflicts and war/civil unrest/social conflict","Conflicts involving social differences "
"16004000","unrest, conflicts and war/coup d'etat","The overthrow of an established government by an organized group, often the military or a political party "
"16005000","unrest, conflicts and war/guerrilla activity","Anti-government actions by clandestine groups using hit-and-run techniques or sabotage, kidnapping and the like "
"16005001","unrest, conflicts and war/guerrilla activity/bioterrorism","Use of biological agent to raise the level of fear within a population, whether deaths occur or not. "
"16005002","unrest, conflicts and war/guerrilla activity/bombings","Use of explosive devices against people, buildings or structures "
"16006000","unrest, conflicts and war/massacre","The death of a large group of people over a brief period of time "
"16006001","unrest, conflicts and war/massacre/genocide","Systematic killing of one clan, tribe or ethnic type by another "
"16007000","unrest, conflicts and war/riots","Violent, destructive demonstrations often involving injury to individuals and destruction of property "
"16008000","unrest, conflicts and war/demonstration","A public show of feeling or opinion, as by a mass meeting or parade "
"16009000","unrest, conflicts and war/war","A formal declaration of hostilities by one country against another "
"16009001","unrest, conflicts and war/war/civil war","Armed conflict between members of the same nation or geographical region, in some cases with a desire to divide the nation or region. "
"16009002","unrest, conflicts and war/war/international military intervention","Temporary use of international forces by invitation or by a decision of an outside body in another country or region for the purpose of resolving a crisis. "
"16009003","unrest, conflicts and war/war/prisoners and detainees","People captured and imprisoned by their enemy during war or armed conflict "
"16010000","unrest, conflicts and war/conflict (general)","A dispute which can be at several levels, "
